movie_id,title,year,genre,color_process,location,notes
WW81,Ben Hur,1959,,Technicolor,"Palestine; Rome, Italy",M(Rosza; AA) C(Surtees; AA) R(G) B(Lew Wallace)
WW82,The Children's Hour,1962,drama,,,W(B(Lillian Hellman))
WW83,The colorlector,1965,,,,R(NR)
WW84,How to Steal a Million,1966,comedy,,,C(Charles Lang)
WW85,Funny Girl,1968,musical,Technicolor,"NYC, NY","R(G) C(Harry Stradling; AAN) M(Walter Scharf, Jule~Styne, Bob Merrill; AAN) W(Isobel Lennart)"
ACa10,Rien que les Heures,1926,,,,
ACa17,En Rade,1927,,,,
ACa20,Sea Fever,1929,,,,
ACa46,Champagne Charlie,1945,,,,
ACa50,Dead of Night,1945,horror,black-and-white,,"CoD(Charles Crichton, Robert Hamer: Mirror of Crime, B.Dearden) W(John Baines, Angus MacPhail, H.G. Wells, E.F. Benson) M(Georges Auric)"
ACa60,Nicholas Nickleby,1947,"drama, comedy",black-and-white,"London, England",B(Dickens)
ACa62,They made Me a Fugitive,1947,,,,
ACa64,The First Gentleman,1948,,,,
ACa66,For Them That Trespass,1949,,,,
ACa70,O Canto do Mar,1953,,,,
ACa80,Herr Puntila,1955,,,,
ACa90,La Prima Notte,1958,,,,
ACa95,Yerma,1962,,,,
AM8,Svengali,1931,,,,
AM12,Ever in My Heart,1931,,,,
AM15,Bordertown,1934,drama,black-and-white,,
AM16,Go Into Your Dance,1935,,,,
AM18,The Petrified Forest,1936,drama,black-and-white,"way station, AZ","W(Charles Kenyon, Delmer Daves) C(sol Polito) M(Bernard Kaun)"
AM20,Gambling Lady,1936,,,,
AM21,Black Legion,1937,drama,black-and-white,,B(robert Lord) C(George Barnes)
AM23,Adventures of Marco Polo,1938,adventure,"black-and-white, sepiatone","Kublai Khan, China",M(Alfred Newman)
AM29,Charley's Aunt,1941,,black-and-white,,
AM31,Orchestra Wives,1942,musical,black-and-white,"Kalamazoo, MI","M(Alfred Newman, Harry~Warren, Mack Gordon: I've got a Girl in Kalamazoo; AAN) C(Lucien Ballard)"
AM35,A Night in Casablanca,1945,,black-and-white,"Casablanca, Morocco",W(Kibee)
AM36,Angel On My Shoulder,1946,fantasy,black-and-white,,"W(Harry Segall, Kibbee)"
ASR25,Mamba,1932,,,,
ASR35,Argentine Nigh,1940,,,,
ASR38,Trouble Chaser,1940,,,,
ASR40,The Black Cat,1941,mystery,black-and-white,spooky house,
ASR42,Tight Shoes,1942,,,,
ASR45,In Old Oklahoma,1943,,,,
ASR51,Heaven Only Knows,1947,,,,
ASR59,The Admiral Was a Lady,1943,,,,W(Rogell)
ASR65,Men Agains Speed,1958,action,,,
EBS02,The Lost World,1925,"science, fiction",,,Er(D) V(Willis~OBrien)
EBS03,The Creation,1926,"science, fiction",,,Er(D) Note(not completed) V(Willis~OBrien)
EBS20,Chang,1927,,,,
EBS40,The Hounds of Zaroff,1932,,,,
EBS50,King Kong,1933,adventure,black-and-white,"island, Pacific; NYC, NY","C(Edward Linden, Verne Walker; AAN) V(Linwood~Dunn, Willis~OBrien) M(Steiner) VT(N:Ad1)"
EBS60,Son of Kong,1934,adventure,,"island, Indonesia",Seen(25Oct1991)
EBS70,Dr.~Cyclops,1939,,,,
EBS90,Mighty Joe Young,1949,adventure,,,
FC1,The Strong Man,1926,comedy,,,
FC10,The Younger Generation,1928,,"silent, black-and-white",,
FC15,Rain or Shine,1931,comedy,,,
FC17,The Miracle Woman,1931,biography,,,
FC21,Platinum Blonde,1932,comedy,,,W(Robert Riskin)
FC22,American Madness,1932,drama,black-and-white,"bank, town, USA",W(Robert Riskin)
FC23,The Bitter Tea of General Yen,1933,drama,black-and-white,China,
FC24,Lady For a Day,1933,comedy,black-and-white,"NYC, NY",W(Robert Riskin; AAN) B(Damon Runyon)
FC25,It Happened One Night,1934,"romantic, musical",black-and-white,"buses, USA",W(Robert Riskin; AA) B(Samuel Hopkins Adams: 'Night Bus')
FC26,Mr.~Deeds Goes to Town,1936,romantic,black-and-white,"NYC, NY",W(Robert Riskin; AAN)
FC27,Lost Horizon,1937,"romantic, adventure",black-and-white,"csd, Tibet",B(James Hilton) M(Tiomkin; AAN)
FC30,Meet John Doe,1941,,,,
FC34,Arsenic and Old Lace,1944,mystery,black-and-white,"Brooklyn, NY; T(1935)",C(Sol Polito) B(Joseph Kesselring) W(Julius~Epstein) Seen(28Dec1991)
FC35,It's a Wonderful Life,1946,"fantasy, romantic",black-and-white,"Bedford Falls, town, Midwest",B(Philip vanDorenStern)
FC40,A Pocketful of Miracles,1961,comedy,,"NYC, NY",
FC101,Our Mr.Sun,1947,"TV, science, fiction, religous",color,,Er() Ser(1/3)
GMy10,Die Kreuzer Sonate,1926,,,,
GMy20,Erotikon,1929,drama,,,
Gmy25,Extase,1933,romantic,black-and-white,"csd, Czecholovakia",W(Machaty) Nt(Hedy Lamarr's later husband tried to destroy all copies) Alt(Ecstasy; USA)
GMy45,Jealousy,1945,drama,black-and-white,,W(Machaty) M(Hans Eisler)
GuB10,Maciste in Hell,1926,action,,,
HH9,Dawn Patrol,1930,adventure,black-and-white,sky,W(Saunders; AAN) VT() Alt(Flight Commander; TV)
HH12,Scarface,1932,action,black-and-white,"Chicago, IL",W(Hecht) Er(RKO ) Alt(Shame of A Nation; USA)
HH13,Tiger Shark,1932,drama,black-and-white,sea,B(Houston Branch: Tuna)
HH14,Today We Live,1933,drama,,"csd, England; T(1916)",Seen(10Nov1990)
HH19,Road to Glory,1936,,,,
HH21,Bringing Up Baby,1938,comedy,"black-and-white, color","suburb, CN; museum, NYC, NY","W(D.Nichols, Hagar Wilde) V(Linwood~Dunn) M(Roy Webb) Seen(12Mar1988)"
HH22,Only Angels Have Wings,1939,adventure,black-and-white,,Seen(11Jan1990)
HH23,His Girl Friday,1940,comedy,black-and-white,,"W(Charles Lederer, Ben Hecht)"
HH28,The Big Sleep,1946,"thriller, noir",black-and-white,"LA, CA","B(Raymond Chandler) W(William Faulkner, Leigh Brackett) Note(reissued 1996)"
HH29,A Song is Born,1948,musical,Technicolor,,
HH30,Red River,1948,"epic, western",,"Abiline, TX",M(Tiomkin)
HH31,I Was A Male War Bride,1949,"comedy, romantic",black-and-white,"mil.inst., Germany",M(Lionel Newman) Seen(1950) Alt(You Can't Sleep Here; GB)
HH32,The Big Sky,1952,,,,
HH33,Monkey Business,1952,,,,
HH34,Gentlemen Prefer Blondes,1953,"comedy, romantic",Technicolor,"cruiseboat, Atlantic; Paris, France","B(Anita Loos) M(Lionel Newman, Jule~Styne, Leo Robin)"
HH37,Hatari!,1961,adventure,Technicolor,Tanganyika,C(Russell Harlan: AAN)
HH39,Man's Favorite Sport,1964,,,,
HH40,Red Line 7000,1965,,,,
HH41,El Dorado,1967,western,color,,
HH42,Rio Lobo,1970,western,color,,R(G)
LlB11,The Singing Fool,1928,,,,
LlB21,Moby Dick,1930,drama,black-and-white,,
LlB32,Miss Pinkerton,1932,,,,
LlB35,Footlight Parade,1933,musical,black-and-white,"NYC, NY; Shanghai, China",G(Berkeley)
LlB36,42nd Street,1933,musical,,"NYC, NY","B(Bradford Ropes) G(Berkeley) M(Harry~Warren, Al Dubin) C(Sol Polito)"
LlB37,Picture Snatcher,1933,,,,
LlB40,Wonder Bar,1934,,black-and-white,,
LlB50,The Goldiggers of 1937,1937,musical,black-and-white,,"G(Berkeley) M(Al Dubin, Harry~Warren, E.Y.Harburg, Harold Allen)"
LlB53,Marked Woman,1937,drama,,,
LlB55,San Quentin,1937,,black-and-white,"prison, San Quentin, CA",
LlB57,A Slight Case of Murder,1938,"thriller, comedy",black-and-white,csd,B(Damon Runyon)
LlB59,Boy Mee Girl,1938,,,,
LlB62,The Oklahoma Kid,1939,western,,OK,M(Steiner)
LlB64,Invisible Stripes,1939,drama,black-and-white,,
LlB67,Knut Rockne --- All-American,1940,biography,black-and-white,colorlege,
LlB80,Sunday Dinner for a Soldier,1944,,,,
LlB83,Wake Up and Dream,1946,romantic,Technicolor,"town, IO; swamp",Seen(6Apr1991)
LlB85,Tm:I Wonder Who's Kissing Her Now,1947,"biography, musical",color,T(1890),R(PG)
LlB90,Miss Grant Takes Richmond,1950,comedy,,,
LlB95,Golden Girl,1951,"musical, biography",Technicolor,"S.F., CA","M(Lionel Newman, Eliot Daniel: Never; AAN)"
LlB97,She Couldn't Say No,1952,comedy,black-and-white,,
LlB100,The French Line,1954,"musical, comedy","3D, color","ranch, TX; ocean liner; Paris, France","M(Josef Meyrow, Ralph Blane, Robert Wells) W(Mary Loos,Richard Sale) Seen(1987)"
MlW5,The Sea Beast,1929,drama,,sea,B(Herman Melville: Moby Dick)
MSC10,The Show-Off,1926,comedy,,,
RlW10,The Bat,1926,"comedy, drama, thriller, fantasy",,,V(Menzies) Note(restored 1990)
RVL6,The Mysterious Dr.~Fu Manchu,1929,mystery,,,B(Sax Rohmer)
RVL8,Zoo in Budapest,1933,,,,
RVL14,The Three Musketeers,1935,adventure,,,
RVL16,Love From A Stranger,1936,thriller,black-and-white,,
RVL17,The Toast of New York,1937,biography,black-and-white,"NYC, NY",
RVL28,The Son of Frankenstein,1939,horror,black-and-white,Transylvania,C(George Robinson) M(Frank Skinner) V(Jack Otterson)
RVL30,Tower of London,1939,,black-and-white,,W(Robert N. lee)
RVL32,The Son of Monte Christo,1941,adventure,black-and-white,,
RVL34,The Bridge of San Luis Rey,1944,,,,
RyT40,Roaring West,1936,western,,,Ser() Er(xTaylor)
RyT50,Dick Tracy,1937,,,,Ser()
RyT55,The Spider's Web,1938,thriller,black-and-white,USA,"CoD(Horne) Ser(Spider,1/15)"
VsP20,The End of St. Petersburg,1927,,,,
VsP30,Storm Over Asia,1928,,,,
VsP40,The Deserter,1933,,,,
VsP50,General Suorov,1941,,,,
WlD3,Ludwig,1929,,,,"Er(D, title)"
WlD5,The Last Flight,1931,"drama, romantic",black-and-white,"Paris, France; T(1919)",W(Saunders)
WlD6,Ihre Majestaet Befehlt,1931,romantic,black-and-white,Ruritania,
WlD7,La majeste demande,1931,romantic,black-and-white,Ruritania,
WlD9,Satan mee a Lady,,Dieterle,,Ctxx,"ER(D, )"
WlD10,Lawyer Man,1932,,black-and-white,,
WlD15,Adorable,1933,romantic,black-and-white,Ruritania,
WlD18,Firebird,1934,thriller,black-and-white,,
WlD19,Fog Over Frisco,1934,thriller,black-and-white,"S.F., CA",
WlD20,Madame du Barry,1934,romantic,black-and-white,"cort, France",
WlD25,The Story of Louis Pasteur,1935,biography,,,
WlD29,Satan Met A Lady,1936,thriller,black-and-white,,B(Dashiell~Hammet The Maltese Faon)
WlD33,The Life of Emile Zola,1937,,,,
WlD34,Blockade,1938,adventure,black-and-white,"Spain, T(1920)",
WlD35,Tm:Juarez,1939,biography,black-and-white,Mexico,"W(J.Huston, Wolfgang Reinhardt) C(Tony Gaudio) M(Erich Wolfgang Korngold)"
WlD36,The Hunchback of Notre Dame,1939,horror,black-and-white,"Paris, France; T(~1400)","M(A.Newman; AAN) W(Sonya Levien, Bruno Frank) C(Joseph H. August) V(Polglase, Linwood~Dunn) Seen(4Jan1991) VT()"
WlD37,Dr.~Ehrlich's Magic Bullet,1940,,black-and-white,,W(J.Huston; AAN)
WlD38,A Dispatch from Reuters,1940,,black-and-white,,
WlD42,Kismet,1944,,,,
WlD43,I'll Be Seeing You,1944,romantic,black-and-white,,
WlD45,Love Letters,1945,H*,,Dram,"W(Ayn Rand) M(Victor Young, Edward Heyman; AAN)"
WlD49,Portrait of Jennie,1948,Technicolor,black-and-white,aw,
WlD51,Rope of Sand,1949,black-and-white,black-and-white,H*,"csd, S.A."
WlD53,Dark City,1950,thriller,black-and-white,"NYC, NY; LA, CA; Las Vegas, NE",M(Franz Waxman) Seen(15Feb1991)
WlD54,Voano,1950,disaster,,,
WlD55,Peking Express,1951,,,,
WlD58,The Turning Point,1952,drama,black-and-white,,C(Surtees)
WlD59,Salome,1953,,,,
WlD61,Elephant Walk,1954,drama,Technicolor,Ceylon,
WlD65,Magic Fire,1956,"biography, musical",,,
Z5510,Mademoiselle from Armentieres,1926,musical,,,
Z5512,Lili Marlene,1927,musical,,,Er()
AJs1,The Noose,1927,,silent,,
BuB10,Moskow In October,1927,,black-and-white,,V(A.Rodchenko)
ByH5,I Walk Alone,1947,drama,black-and-white,,
ByH8,Treasure Island,1950,fantasy,Technicolor,"island, Pacific",R(G)
ByH12,Tm:Long John Silver,1953,adventure,,,B(Robert Louis Stevenson)
ByH15,The Naked Jungle,1954,"adventure, romantic",Technicolor,"New Orleans, LA; jungle, Brazil; T(1901)","Seen(8Sep1988, 5Oct1998)"
ByH25,Captain Sinbad,1963,,,,
ByH26,Robinson Crusoe on Mars,1964,"science, fiction",,space,
CBm40,Feet First,1930,,,,W(Bruckman)
CBm60,Movie Crazy,1932,comedy,black-and-white,"Hollywood, CA",
CBm90,The Man on The Flying Trapeze,1935,,,,
DaB3,Sunny Side Up,1929,musical,black-and-white,,
DaB4,Just Imagine,1930,"science, fiction",black-and-white,"NYC, NY; T(1930,1980)",
DaB5,A Conneticut Yankee,1931,,,,
DaB11,Captain January,1936,musical,black-and-white,"Cape Tempest, N.E.",
DaB17,Playmates,1941,comedy,black-and-white,,
DaB19,Road to Morocco,1942,,black-and-white,,
DaB20,They Got Me Covered,1943,,black-and-white,,
DaB21,Thank Your Lucky Stars,1943,musical,black-and-white,,"W(Frank, PanaVisionama, James V. Kern)"
DaB23,Two Guys From Milwaukee,1946,comedy,black-and-white,"Brooklyn, NY",
DaB26,My Wild Irish Rose,1947,,,,
DaB28,Tea for Two,1950,musical,Technicolor,,
DaB29,The Daughter of Rosie O'Grady,1950,musical,Technicolor,,
DaB31,Lullaby of Broadway,1951,musical,,,
DaB32,April in Paris,1952,musical,Technicolor,"art festival, Paris, France",
DaB33,Where's Charley,1952,musical,Technicolor,,M(Frank Loesser)
DaB35,Calamity Jane,1953,,,,
DAz2,Get Your Man,1927,,,,
DAz5,The Wild Party,1929,comedy,black-and-white,"Brooklyn, NY",
DAz6,Sarah and Son,1930,drama,black-and-white,,
DAz17,Merrily We Go to Hell,1932,,black-and-white,,
DAz21,Christopher Strong,1933,romantic,black-and-white,,
DAz23,Nana,1934,drama,black-and-white,"Paris, France",B(Zola) C(gregg Toland) M(A.Newman)
DAz27,Craig's Wife,1936,,black-and-white,,
DAz35,Dance Girl Dance,1940,"romantic, musical",black-and-white,"NYC, NY",B(Vicki Baum)
DMD1,Double Alibi,1927,,,,
DMD10,This Man is News,1938,,,,
DMD25,Desert Victory,1943,documentary,black-and-white,,
DMD40,Christopher colorumbus,1949,adventure,Technicolor,"court, Spain; Atlantic Ocean; T(1492)",Seen(12Oct1992)
DMD50,The Moonraker,1958,adventure,color,"inn, England; T(1700)",
DzV50,Three Songs of Lenin,1934,,,,
FTu7,Marquis Preferred,1929,comedy,,,
FTu19,The Big Broadcast,1933,musical,black-and-white,,B(William Ford Manley: Wild Waves
FTu20,Roman Scandals,1933,"musical, comedy",black-and-white,"Rome, Italy","G(Berkeley) M(Al Dubin, Harry~Warren) W(George S. Kaufman, Robert Sherwood,) C(Gregg Toland)"
Ftu23,Here Is My Heart,1934,musical,black-and-white,"Riviera, France","M(Leo Robin, Ralph Ranger)"
Ftu25,The Glass Key,1935,thriller,black-and-white,,B(Dashiel~Hammett)
FTu30,I Stole a Million,1939,,,,
FTu60,Don Juan Quilligan,1955,"romantic, comedy",black-and-white,"Hudson river, NY",
FTu80,Hell on Frisco Bay,1955,,,"S.F., CA",C(J.F.Seitz)
HDA6,Laughter,1930,drama,black-and-white,"NYC, NY",W(David Ogden Stewart)
HDA7,Topaze,1933,comedy,black-and-white,,"B(Marcel Pagnol) W(Benn W. Levy, Ben Hecht; uncredited)"
JTg1,Silk Legs,1927,,,,
JTg4,Charlie Chan in Shanghai,1935,"mystery, comedy",black-and-white,"Shanghai, China",Ser(Charlie Chan; 12)
JTg7,Mr.~Moto's Gamble,1938,"mystery, comedy",black-and-white,boxing ring,"Ser(Mr.~Moto, 3) Nt(was to be next Charlie Chan film)"
JTg13,Tales of Robin Hood,1952,adventure,,,
LoM6,Payment Deferred,1932,drama,black-and-white,,B(Jeffrey Dell)
LoM12,The Man Who Could Work Miracles,1936,,black-and-white,,B(H.G.Wells)
LoM17,The International Squadron,1941,,,,
LvK10,The Journalist,1927,,black-and-white,,V(A.Rodchenko)
LwS90,Destry Rides Again,1927,western,,,CoD() B(Max Brand)
LwS100,Air Circus,1928,,,,CoD()
LwS130,Charlie Chan in Paris,1935,"mystery, comedy",black-and-white,,Ser(Charlie Chan; 10)
LwS150,Crime School,1938,,black-and-white,,CoD()
LwS166,It All Came True,1940,drama,black-and-white,,M(Heinz Roemheld) C(Ernest Haller)
LwS180,Pitburgh,1942,drama,black-and-white,"Pitburgh, PA; T(1942)",Seen(10Dec1990)
MDK10,La Sirene des Tropiques,1927,,,,
MLR4,Little Caesar,1930,cops-and-robbers,black-and-white,"Chicago, IL","W(Francis Faragoh, Robert E. Lee; AAN)"
MLR6,Big City Blues,1932,"comedy, drama",black-and-white,"NYC, NY","M(Ray Heindorf, Bernard Kaun) C(James vanTrees)"
MLR7,Three on A Match,1932,drama,black-and-white,,W(Lucien Hubbard) C(Sol Polito)
MLR6,Five Star Final,1932,,,,
MLR10,Tugboat Annie,1932,,,,
MLR11,Two Seconds,1932,,,,
MLR12,Three on a Match,1933,drama,black-and-white,"NYC, NY",W(Lucien Hubbard) C(Sol Polito)
MLR14,Gold Diggers of 1933,1933,musical,black-and-white,,"M(Harry~Warren,Al Dubin) G(Berkeley)"
MLR15,Heat Lightning,1934,,,,
MLR16,I Found Stella Parrish,1935,drama,black-and-white,,"W(Saunders, Casey Robinson)"
MLR17,Oil For The Lamps of China,1935,drama,black-and-white,,
MLR19,Three Men on a Horse,1936,,,,
MLR20,They Won't Forget,1936,,,,
MLR22,Waterloo Bridge,1940,romantic,black-and-white,"London, England",
MLR25,Waterloo Bridge,1940,,,,
MLR28,Madame Curie,1943,,,,Seen(1986)
MLR29,Thirty Seconds over Tokyo,1944,"documentary, action",black-and-white,"mil.inst, Pacific; T(1943)",
MLR32,Little Women,1949,,Technicolor,T(1870),"C(Robert Planck,Charles Schoenbaum; AAN)"
MLR33,Any Number Can Play,1949,,,,
MLR34,East Side West Side,1950,,,,
MLR40,Lovely To Look At,1952,musical,Technicolor,"NYC, NY","M(colore~Porter; AAN) W(Jack McGowan, Sid Silvers, B.G. DeSylva)"
MLR43,The Bad Seed,1956,thriller,black-and-white,"subburb, USA","B(Willaim March, Maxwell Anderson) C(Harold Rosson; AAN)"
MLR46,A Majority of One,1960,,,,
RFl3,The Battle of Paris,1929,musical,black-and-white,,W(D.Markey) M(colore~Porter) C(Bill Steiner)
RFl10,One Hour of Love,1929,,black-and-white,,Nt(first US)
RFl28,The Raven,1935,,black-and-white,,B(Poe) Er(D)
RFl33,Tm:Hollywood Boulevard,1936,drama,black-and-white,"Hollywood, CA",
RFl40,The Magnificent Fraud,1939,,black-and-white,,
RFl50,God is my Co-Pilot,1944,,black-and-white,,
RFl70,Monsieur Verdoux,1947,,black-and-white,,CoD(Florey) Er(Cod)
RFl100,Change of Heart,1961,thriller,"black-and-white, TV","town, USA",TV(3Jan1961) Le(30m) W(B(Robert~Bloch)) Seen(23Feb1991) VT(N:HT4)
RFl101,A Jury of Her Peers,1961,thriller,"black-and-white, TV","town, USA",TV(26Dec1961) Le(30m)
RFl102,Golden Opportunity,1962,thriller,"black-and-white, TV",,"TV(22May1962) Le(30m) W(Bryce Walton, Henry SlesarSeen(Apr1991) VT()"
RFl103,The Children of Alda Nuova,1962,thriller,"black-and-white, TV","town, Italy",TV(5Jun1962) Le(30m) VT(N:HQ7)
RFl104,Where Beauty Lies,1962,thriller,"black-and-white, TV",,TV(26Jun1962) Le(30m)
REn6,Dames,1934,musical,black-and-white,,G(Berkeley)
REn18,China Clipper,1936,drama,black-and-white,"aircraft, Pacific",
REn32,Slim,1937,romantic,,,
REn35,Swing Your Lady,1937,,,,
REn40,Gold Diggers in Paris,1938,,,,
REn45,Angels Wash Their Faces,1939,drama,black-and-white,"NYC, NY",
REn53,The Spoilers,1942,western,black-and-white,Alaska,
REn55,The Iron Major,1943,biography,black-and-white,,
REn60,Man Alive,1945,drama,black-and-white,,
RWa10,The Shopworn Angel,1928,romantic,black-and-white,"NYC, NY",
RWa12,Seven Days Leave,1929,romantic,black-and-white,"London, England",
RWa50,Young at Heart,1938,romantic,black-and-white,,C(Leon Shamroy; AAN) M(Waxman; AAN)
RWa65,"A Girl, a Guy, and a Gob",1941,romantic,black-and-white,,
RWa72,A Night to Remember,1943,"comedy, mystery",black-and-white,"Greenwich village, NYC, NY",
RZL5,The Divorcee,1930,,black-and-white,,
RZL15,"Susan Lenox, Her Fall and Rise",1931,drama,black-and-white,city,
RZL16,Strange Interval,1932,,,,
RZL17,Dancing Lady,1932,musical,,"Manhattan, NY",
RZL19,Riff Raff,1935,comedy,black-and-white,,
RZL22,The Firefly,1937,drama,black-and-white,France; T(1790),
RZL23,Maytime,1938,,,,
RZL25,New Moon,1940,musical,black-and-white,LA; T(1800),
RZL26,Pride and Prejudice,1940,drama,black-and-white,,
RZL35,B.F.'s Daughter,1948,,,,
RZL39,The Duchess of Idaho,1950,musical,Technicolor,"Sun Valley, ID",M(Georgie Scholl
TeW15,Speedy,1928,comedy,,"NYC, NY",
VrS10,The Arcadians,1927,,,,
VrS15,Roses of Picardy,1928,,,,
VrS20,Woman to Woman,1929,,black-and-white,,
VrS23,The Good ComPanaVisionions,1932,,,,
VrS24,I was A Spy,1933,"biography, drama",black-and-white,Belgium; T(1914),
VrS26,Evergreen,1934,,,,
VrS27,The Iron Duke,1936,,,,
VrS28,Dark Journey,1937,drama,,,
VrS30,Tonight and Every Night,1944,,,,
VrS31,The Green Years,1946,,,,
VrS32,If Winter Comes,1947,,,,
VrS34,The Long Wait,1954,,,,
VrS40,Evergreen,1934,,,,
WRu10,Berlin: die Symphonie einer Grossstadt,1927,documentary,,"Berlin, Germany","W(Ruttman, Freund, Carl Mayer) C(Reimar Kuntze, Robert Baberske, Laszlo Sch""affer) M(Edmund Meisel) Alt(Berlin: Symphony of a Great City; USA)"
MAr15,The Green Hat,1928,,,,
WLa18,Tm:The Little Princess,1939,romantic,Technicolor,,
WLa23,Moon over Miami,1941,,Technicolor,"diner, TX; hotel, Miami, FL; island FL",Seen(1Dec1998)
WLa24,Weekend in Havana,1941,"romantic, musical",Technicolor,"Havana, Cuba",M(A.Newman) G(Hermes PanaVision)
WLa27,Coney Island,1943,musical,Technicolor,"NYC, NY",M(A.Newman; AAN)
WLa28,Greenwich Village,1944,,,,
WLa29,State Fair,1945,"musical, comedy",Technicolor,"M(Richard Rogers; AA, Alfred Newman;AAN)",
WLa33,Sitting Pretty,1948,,,,
WLa38,On The Riviera,1951,comedy,Technicolor,"nightclub, Riviera, France",M(A.Newman; AAN)
WLa40,Call me Madam,1953,,,,
WLa41,There's no Business like Show Business,1954,musical,"DeLuxe, Cinemascope",,"W(Phoebe Ephron, Henry Ephron) B(Lamar Trotti) M(Irving Berlin)"
WLa42,The King and I,1956,musical,"Eastmancolor, Cinemascope","Bangkok, Thailand","W(E.Lehman) C(Leon Shamroy; AAN) M(Richard Rogers, Oscar Hammerstein, Alfred Newman, Ken Darby; AA)"
WLa43,The Desk Set,1957,comedy,"Eastmancolor, Cinemascope",studio library,"W(Phoebe Ephron, H.Ephron) B(William Marchant)"
xDo10,L'Arpete,1928,,,,
YOz7,Thi Night's Wife,1930,drama,black-and-white,,Lang(JaPanaVisionese)
YOz8,"I Flunked, But ...",1930,drama,black-and-white,,Lang(JaPanaVisionese)
YOz9,Walk Cheerfully,1930,drama,black-and-white,,Lang(JaPanaVisionese)
YOz11,Chorus of Tokyo,1931,drama,black-and-white,,Lang(JaPanaVisionese)
YOz12,"I Was Born, But ...",1932,drama,black-and-white,"Tokyo, JaPanaVision",Lang(JaPanaVisionese)
YOz15,Woman of Tokyo,1933,drama,,"Tokyo, JaPanaVision",Le(short)
YOz16,Passing Fancy,1933,,,JaPanaVision,
YOz20,A Story of Floating Weeds,1934,drama,,"csd, JaPanaVision",
YOz22,An Inn in Tokyo,1935,drama,black-and-white,T(1930),Lang(JaPanaVisionese)
YOz40,Late Spring,1949,,,JaPanaVision,
YOz45,Early Summer,1951,,,JaPanaVision,
YOz50,The Flavor of Green Tea Over Rice,1952,,,JaPanaVision,
YOz55,Tokyo Monogatari,1953,,,"Tokyo, JaPanaVision",
YOz65,Early Spring,1956,,,Japn,
YOz75,Floating Weeds,1959,drama,color,"csd, JaPanaVision",
YOz85,Late Autumn,1961,,,JaPanaVision,
YOz95,Early Autumn,1962,,,JaPanaVision,1928: Interesting Movies after 1928
