Mary,Hutton,1971,1981,1943,,USA,,2970
Robert Bruce,Winne,1944,1968,1920,,USA,,2971
Timothy,Hutton,1998,,,,USA,,2972
Leila,Hyams, blonde lead,1924,,1905,1977,,2973
Wilfred,HydeWhite,1937,1982,1903,1991,Great Britain,,2974
Martha,Hyer,1946,1970,1929,,USA,,2975
Diana,Gentner,1964,1976,1936,1977,USA,,2976
Scott,Hylands,1968,1978,,,USA,,2977
Jane,Hylton,1947,1959,1926,1979,Great Britain,,2978
Warren,Hymer,1930,1946,1906,1948,USA,,2979
Olaf,Hytten,1924,1953,1888,1955,Great Britain,,2981
Ralph,Ince,1921,1937,1882,1937,USA,Ty(British quota quickies),2986
Frieda,Wightman,1935,1960,1900,1976,Great Britain,,2987
Reginald,Hitchcock,1921,1933,1892,1950,Ireland,Inf(David Lean,2989
Rex,Ingram,1929,1967,1895,1969,USA,,2990
Jill,Ireland,1955,1966,1936,1990,Great Britain,,2991
John,Ireland,1954,,1914,,Canada,,2992
Jeremy,Irons,1980,1990,1948,1998,Great Britain,,2993
Amy,Irving,1978,1983,1953,,USA,,2996
Juzo,Itami,1984,1989,1934,,Japan,Mt(Miyamoto Nobuko) InB(Ozu) Ch(Mansaku Itami),2997
Manpeii,Itami,1967,,1976,,Japan,,2998
Rosalind,Ivan,1944,1954,1884,1959,USA,,3001
Burl Icle,Ivanhoe,1946,1981,1909,,USA,,3002
Anne,Jackson,1950,1980,1925,,USA,,3006
Freda,Jackson,1942,1965,1909,1990,Great Britain,,3007
Glenda,Jackson,1966,1983,1937,,Great Britain,,3008
Gordon,Jackson,1942,1981,1923,1990,Great Britain,,3009
Kate,Jackson,1970,1983,1950,,USA,,3011
Selmer,Jackson,1931,1960,1888,1971,USA,,3013
Thomas E.,Jackson,1930,1965,1886,1967,USA,,3015
Irene,Jacob,1991,,,,Switzerland,,3016
Derek,Jacobi,1973,1982,1938,,Great Britain,,3017
Lou,Jacobi,1962,1982,1913,,USA,,3018
Scott,Jacoby,1972,1977,1956,,USA,,3019
Hattie,Jacques,1947,1969,1924,1980,Great Britain,,3020
Richard,Jaeckel,1943,1977,1926,1997,USA,,3021
Sam,Jaffe, sharp talent,1934,,1893,1984,,3022
Blanca,Perez-Macias,1979,1985,1945,,Nicaragua,,3024
Dean,Jeffries,1929,1977,1903,1991,USA,,3025
Henry,Jaglom,1971,1980,1941,,USA,Ty(excentric) St(independent) Ww(Orson Wells) Lw(Andrea Marcovicci; singer) Mt(Victoria Foyt; A),3026
Clifton,James,1964,1980,1921,,USA,,3027
Harry,James,1942,1956,1916,,USA,,3029
Sidney,James,1946,1973,1913,1976,South Africa,,3031
Thomas,Jameson,1927,1938,1892,1939,Great Britain,,3033
Theodor Janenz,Janenz, versatile,1914,,1881,1950,,3035
David,Janssen,1952,1979,1930,1980,USA,,3037
Famke,Janssen, sexy,1995,,,,,3038
Claude,Jarman~jr.,1946,1956,1934,1998,USA,,3040
Rick,Jason,1953,1976,1929,,USA,,3042
Sybil,Jason,1935,1940,1929,,South Africa,,3043
Michael,James,1970,1980,1936,,Great Britain,,3044
Gloria,Jean,1939,1961,1928,,USA,,3045
Renee,Jeanmaire,1952,1960,1924,,France,,3046
Isabel,Jeans,1921,1963,1891,1985,Great Britain,,3047
Ursula,McMinn,1931,1965,1906,1973,Great Britain,,3048
Allan,Jeayes,1932,1950,1885,1963,Great Britain,,3049
Barbara,Jefford,1967,1970,1930,,Great Britain,,3050
Anne,Carmichael,1942,1958,1923,,USA,,3051
Lionel,Jeffries,1970,1978,1926,,Great Britain,,3053
Alfred,McGonegal,1931,1974,1900,1974,USA,,3055
Jackie,Jenkins,1943,1948,1937,,USA,,3056
Megs,Jenkins, motherly roles,1939,,1917,,,3057
Frank,Jenks,1937,1953,1902,1962,USA,,3058
DeWitt,Jennings,1915,1937,1879,1937,USA,,3060
Salome,Jens,1961,1981,1935,,USA,,3061
Mary,Allen,1931,1952,1877,1955,Great Britain,,3064
George,Jessel,1919,1969,1898,1981,USA,,3065
Patricia,Jessel,1951,1966,1920,1968,Great Britain,,3066
Isabel,Jewell,1933,1957,1913,1972,USA,,3067
Zita,Johann,1931,1934,1904,,Hungary,,3069
Reginald Dennis,Dwight,1975,,1947,,Great Britain,,3071
Rosamund,John,1934,1956,1913,,Great Britain,,3072
Glynis,Johns, husky-voiced,1936,[4.504],1923,,,3073
Glynis,Mervyn,1934,1977,1899,,Great Britain,,3074
Arte,Johnson,1956,1979,1934,,USA,,3075
Arthur,Johnson,1908,1914,1876,1916,USA,,3076
Ben,Johnson,1940,1980,1920,1995,USA,,3077
Dame Celia,Johnson,1942,1980,1908,1982,Great Britain,,3078
Harold Ogden,Johnson,1930,1945,1891,1962,USA,,3079
Don,Johnson,1970,1979,,,USA,,3080
Katie,Johnson,1941,1956,1878,1957,Great Britain,,3083
Catherine,Townsend,1929,1944,1904,1975,USA,,3084
Lynn-Holly,Johnson,1978,1981,,,USA,,3086
Noble,Johnson,1922,1950,1897,,USA,,3088
Rafer,Johnson,1961,1963,1935,,USA,,3089
Richard,Johnson,1951,1983,1927,,Great Britain,,3090
Johnson,Tor,1955,1956,,,,,3092
Charles,Van Johnson,1941,1976,1916,,USA,,3093
Margaret,Johnston,1940,1967,1917,,Australia,,3095
Oliver,Johnston,1955,1967,1888,1906,Great Britain,,3096
Asa,Yoelson,1927,1949,1886,1950,USA,,3097
Allan,Jones,1935,1967,1907,1992,USA,,3098
Barry,Jones,1931,1965,1893,1981,Great Britain,,3099
Charles,Gebhardt,1920,1941,1889,1942,USA,,3100
Carolyn,Jones,1952,1980,1929,1983,USA,,3101
Christopher,Jones,1967,1970,1941,,USA,,3102
Dean,Jones,1956,1978,1933,,USA,,3103
Emrys,Jones,1942,1960,1915,1972,Great Britain,,3105
Freddie,Jones,1968,1983,1927,,Great Britain,,3106
Griffith,Jones,1932,1968,1910,,Great Britain,,3108
Henry,Jones, deceives,1951,,1912,,,3110
James Earl,Jones,1970,1982,1931,,USA,,3111
Phyllis,Isley, pert,1939,[4.942],,1998,,3113
L.E.,McQueen,1975,,1936,,USA,,3115
Jones,O-Lan,1993,,,,,,3116
Shirley,Jones,1955,1980,1934,1998,USA,,3117
Lindley Armstrong,Jones,1943,1955,1911,1965,USA,,3118
Tommy Lee,Jones, morose,1970,,1946,,,3121
Bobbie,Jordan,1937,1956,1923,1965,USA,,3123
Richard,Jordan,1970,1980,1938,,USA,,3124
Christopher,Jorgenson,sr,,,,1989,,3125
Victor,Jory,1932,1980,1902,1982,Canada,,3126
Erland,Josephson,1958,1980,,,Sweden,,3128
Allyn,Joslyn,1937,1964,1905,1981,USA,,3129
Louis,Gendre,,,1919,,France,,3131
Louis,Jouvet,1933,1950,1887,1951,France,,3132
Leatrice,Joy, self-confident,1920,,1899,,,3133
Alice,Joyce,1917,1938,1889,1955,USA,,3135
Betty,Leabo,1939,1949,1918,,USA,,3136
Ashley,Judd,1994,,1970,,,,3137
Edward,Judd,1961,1976,1932,,Great Britain,,3138
Raul,Julia,1978,1982,1940,1994,Puerto Rico,,3140
Gordon,Jump, plump,1972,,,,,3141
June,Tripp,1920,1926,,,Great Britain,,3142
Maria Jurado,Garcia,1951,1972,1927,,Mexico,,3143
Curt,Jurgens,1935,1980,1912,1982,Germany,,3144
Gabi,Just,1991,,,,Germany,,3147
John,Justin,1940,1983,1917,,Great Britain,,3149
Florence,Kahn,1935,,,,,,3152
Madeleine,Kahn,1972,1983,1942,,USA,,3154
Helena,Kallianoites,1970,,,,,,3156
Carol,Kane,1977,1982,1952,,USA,,3161
Helen,Schroeder,1929,1930,1904,1966,USA,,3162
Marvin,Kaplin,1950,1982,1924,,USA,,3166
Sashi,Kapoor,1970,1987,,,,,3167
Hanne Karin,Beyer,1961,1980,1940,,Denmark,,3170
John,Karlen,1970,1990,1935,,USA,,3171
Miriam,Karlin,1955,1975,1925,,Great Britain,,3172
William Henry,Pratt,1916,1970,1887,1969,Great Britain,,3173
Roscoe,Karns,1928,1961,1893,1970,USA,,3174
Alex,Karras,1972,1983,1935,,USA,,3175
Harold,Kasket,1951,1966,1916,,Great Britain,,3177
Peter,Kastner,1965,1970,1944,,Canada,,3178
Isser,Kac,1951,1967,1913,1979,Austria,,3179
Isser,Kac,1951,1969,1896,1958,Poland,,3180
William,Katt,1976,1982,1955,,USA,,3182
Julie,Kavner,1992,,,,USA,,3187
David Daniel,Kaminsky,1944,1976,1913,1987,USA,,3191
Stubby,Kaye,1955,1968,1918,1997,USA,,3192
Elia,Kazanjoglous,1945,1976,1909,,USA,Or(Greece-Turkey descent) Aw(AA hon),3193
James,Keach,1975,1983,,,USA,,3195
Stacy,Keach,1968,1983,1941,,USA,,3196
Robert Emmett,Keane,1931,1956,1883,1981,USA,,3197
Joseph Francis,Keaton,1917,1966,1895,1966,USA,,3198
Diane,Hall,1970,1984,1949,,USA,,3199
Michael,Keaton,1982,1983,1952,,USA,,3200
Steven,Keats,1974,1982,1945,,USA,,3201
Lila,Kedrova,1953,1979,1918,,Russia,,3202
Harold,Leek,1948,1981,1917,,USA,,3203
Ethel,Keeler,1933,1970,1909,1993,USA,,3204
Geoffrey,Keen,1950,1979,1916,,Great Britain,,3205
Malcolm,Keen,1926,1960,1888,1970,Great Britain,,3206
George,Duryea,1928,1956,1896,1963,USA,,3207
Andrew,Keir, stern,1950,,1926,,,3210
Harvey,Keitel,1973,1983,1947,,USA,,3211
Robert~jr.,Keith,1952,1983,1921,,USA,,3212
Keith,Ross,1924,1956,1899,1960,USA,,3214
Robert,Keith,1947,1961,1896,1966,USA,,3215
Cecil,Kellaway,1939,1970,1891,1973,South Africa,,3216
Helen,Keller, deaf,1919,,1881,1968,,3218
Marthe,Keller,1976,1982,1945,,Switzerland,,3219
Annette,Kellerman,1914,1918,1888,1975,Australia,,3221
Sally,Kellerman,1965,1980,1941,,USA,,3222
DeForest,Kelley,1947,1979,1920,,USA,,3224
Mike,Kellin,1952,1981,1922,1983,USA,,3225
Emmett,Kelly,1951,1958,1895,1979,USA,,3226
Frederick,Kelly,1954,,,,USA,,3227
Eugene Curran,Kelly,1949,1976,1912,,USA,Also(dancer,3228
Princess Grace of Monaco,Kelly,1951,1956,1928,1982,USA,,3229
Moira,Kelly,1991,1994,1969,,USA,,3232
Nancy,Kelly,1938,1973,1921,,USA,,3233
Patsy,Kelly,1933,1979,1910,1981,USA,,3234
Paul,Kelly,1920,1957,1899,1956,USA,,3235
Paula,Kelly, elegant, black,1976,,,,3236
Tommy,Kelly,1938,1938,1928,,USA,,3238
Moultrie,Kelsall,1949,1960,1901,1980,Great Britain,,3239
Fred,Kelsey,1921,1954,1884,1961,USA,,3240
Pert,Kelton,1929,1969,1907,1968,USA,,3241
Gary,Kemp,1990,,1959,,Great Britain,,3242
Edmund,Walker,1965,1983,1934,,Great Britain,,3243
Martin,Kemp,1990,,1961,,Great Britain,,3244
Joan,Kemp-Welch, shy girls,1935,,1906,,,3246
Cyrus,Kendall,1936,1945,1898,1953,USA,,3248
Henry,Kendall,1921,1955,1887,1962,Great Britain,,3249
Justine,McCarthy,1944,1959,1926,1959,Great Britain,,3250
Frieda,Harrison,1967,1973,1943,,Great Britain,,3251
Arthur,Kennedy,1940,1978,1914,1990,USA,,3254
Keith,Douglas, character,1940,,1915,1973,,3255
Edgar,Kennedy, comic cop,1915,,1890,1948,,3256
George,Kennedy,1960,1981,1925,1998,USA,,3257
Maude,Kahler,1928,1934,1908,1944,USA,,3260
James,Kenney,1947,1958,1930,,Great Britain,,3262
,Kensit, musician,1990,,1969,,,3265
Joan,Field,1935,1960,1921,,Great Britain,,3267
Keneth,Kent,1939,1940,1882,1963,Great Britain,,3268
Doris,Kenyon,1916,1964,,,USA,,3269
Deborah,Kerr-Trimmer,1940,1969,1921,1995,Great Britain,,3271
John,Kerr,1955,1962,1931,,USA,,3273
J.M.,Kerrigan,1935,1956,1885,1964,Ireland,,3275
Arnold,Kaiser,1916,1931,1889,1956,USA,,3276
Evelyn,Keyes, lead,1938,,1919,,,3282
Persis,Khambatta,1979,1982,1950,,India,,3284
Guy,Kibbee,1931,1949,1882,1956,USA,,3286
Milton,Greenwald,1953,1979,,,USA,,3287
Margot,Kidder,1969,1983,1948,,Canada,,3288
Nicole,Kidman,1990,,1967,,Australia,,3289
Richard,Kiel,1962,1983,1939,,USA,,3292
Wolfgang,Kieling,1936,1972,1924,,Germany,,3293
Percy,Kilbride,1933,1959,1888,1964,USA,,3294
Terry,Kilburn,1938,1958,1926,,Great Britain,,3295
Richard,Kiley,1951,1981,1922,,USA,,3296
Victor,Kilian,1932,1976,1897,1979,USA,,3297
Val,Kilmer,1990,1994,1959,,USA,,3298
Patricia,Reid,1958,1983,1921,,USA,,3299
Anthony,Kimmins,1937,1962,1901,1964,Great Britain,Ty(light comedy),3301
Irwin,Kniberg,1955,1983,1924,,USA,,3304
Georgetta,Barry,1944,1969,1915,,France,,3305
Anita,King,1914,1914,1889,1963,USA,,3306
Charles,King,1928,1930,1889,1944,USA,,3308
Charles,King,1932,1943,1899,1957,USA,,3309
Perry,King,1971,1982,1948,,USA,,3312
Stephen,King,1986,,1948,,USA,Ty(Horror),3313
Walter Woolf,King,1935,1958,1899,,USA,,3314
Walter,Kingsford,1935,1958,1882,1958,Great Britain,,3316
Krishna,Banji,1982,,1944,1998,Great Britain,,3317
Greg,Kinnear,1997,,1963,,USA,,3319
Roy,Kinnear,1962,1982,1934,1988,Great Britain,,3320
Leonid,Kinskey, intense, dumb revolutionary,1955,,1903,,3321
Claus Gunther,Nakszynski,1954,1984,1926,1991,Germany,,3322
Nastassia,Kinski,1976,1984,1959,,Germany,,3323
Lee,Kinsolving,1960,1961,1938,1974,USA,,3324
Phyllis,Kirkegaard,1950,1959,1926,,USA,,3326
Tommy,Kirk,1957,1965,1941,,USA,,3327
Oreste,Kirkop,1955,1955,,,Maltese,,3331
Eartha,Kitt, slinky singer,1954,,1928,,,3335
John,Kitzmiller,1946,1965,1913,1965,USA,,3336
Alf,Kjellin,1961,1965,,,,Ww(Hitchcock,3337
Rudolf,Klein-Rogge,1921,1942,1888,1955,Germany,,3340
Werner,Klemperer,1956,1981,1919,,Germany,,3341
Jack,Klugman, wimp,1956,,1922,,,3345
Evelyn,Knapp,1931,1943,1908,1981,USA,,3346
David,Mintz,1955,1963,1927,,USA,,3349
Esmond,Knight,1931,1970,1906,1987,Great Britain,,3350
Shirley,Knight Hopkins,1959,1982,1937,,USA,,3352
Don,Knotts,1960,1981,1924,,USA,,3354
Reginald,Knowles,1934,1973,1911,,Great Britain,,3355
Alexander,Knox,1938,1983,1907,,Canada,,3356
Fred,Kohler sr.,1919,1938,1889,1938,USA,,3358
Clarence,Kolb,1938,1957,1874,1964,USA,,3359
Henry,Kolker,1915,1947,1874,1947,USA,,3360
Phyllis,Konstam,1928,1960,1907,1976,Great Britain,,3362
Ford,Sterling,1912,1920,1912,1920,USA,,3364
Miliza,Korjus,1938,1942,1908,1980,Poland,,3365
Harvey,Korman,1966,1978,1927,,USA,,3366
Fritz Nathan,Kohn,1931,1961,1892,1970,Austria,,3368
Geza,Kaiser,1944,1959,1907,,Czechoslovakia,,3369
Sylva,Koscina,1960,1970,1935,,Yugoslavia,,3370
Nicolai,Yoshkin,1939,1970,1907,,Russia,,3371
Linda,Koslovski,1987,,,,,,3372
David,Kossoff,1950,1964,1919,,Great Britain,,3373
Yaphet,Kotto,1968,1983,1937,,USA,,3375
Nancy,Kovack,1960,1969,1935,,USA,,3376
Jeroen,Krabbe,1998,,,,Holland,,3377
Ernie,Kovacs, cigar-smoking,1957,,1919,1962,,3378
Werner,Krauss,1916,1959,1884,1959,Germany,,3380
Kurt,Kreuger,1943,1967,1917,,Switzerland,,3381
Alice,Krige,1981,1997,,,South Africa,,3384
Sylvia,Kristel, nude,1973,,1952,,,3385
Kris,Kristofferson, singer,1972,,1936,,,3387
Alma,Kruger,1936,1947,1868,1960,USA,,3389
Hardy,Kruger,1943,1979,1928,,Germany,,3390
Otto,Kruger,1932,1964,1885,1974,USA,,3391
Jack,Kruschen,1949,1981,1922,,USA,,3393
Youki,Kudoh,1989,1992,1971,,Japan,,3395
Nancy,Kulp,1952,1981,1919,1991,USA,,3397
Nancy,Kwan,1960,1978,1938,,China,,3402
Burt,Kwouk,1964,1982,1930,,Great Britain,,3403
Sam,Kydd,1945,1966,1917,1982,Great Britain,,3404
Machiko,Kyo,1950,1958,1924,,Japan,,3405
Kay,Kyser,1939,1944,1897,,USA,,3406
Catherine,Lacey, eccentric types,1938,,1904,1979,,3408
Frank,Lackteen,1916,1965,1894,1968,USA,,3412
Alan,Ladd, pint-sized tough-guy,1932,[4.108,1134],1913,,3415
Cheryl,Stoppelmoor,1973,1983,1951,,USA,,3416
Diane,Ladnier,1973,1983,1932,,USA,,3418
Patricia,Laffan,1945,1956,1919,,Great Britain,,3419
Irving,Lahrheim,1931,1968,1895,1967,USA,,3421
Frank Paul,LoVecchio,1950,1956,1913,,USA,,3424
Jenny,Laird,1939,1960,1917,,Great Britain,,3425
Arthur,Silverlake, crumpled-faced,1917,,1905,,,3426
Constance,Ockleman,1939,1970,1919,1973,USA,,3427
Barbara,LaMarr, silent films,1922,,1896,1926,,3428
Hedwig,Kiesler,1933,1957,1913,,Austria,,3429
Fernando,Lamas,1951,1978,1915,1982,Argentina,,3430
Gil,Lamb,1942,1967,1906,,USA,,3432
Christopher,Lambert,1984,,,,USA,,3433
Constant,Lambert,1947,1947,1905,1951,Great Britain,,3434
Jack,Lambert,1936,1966,1899,1976,Great Britain,,3435
Jack,Lambert,1943,1963,1920,,USA,,3436
Lloyd,Lamble, official, other man,1960,,1914,,3439
Duncan,Lamont,1953,1976,1918,,Great Britain,,3440
Dorothy,Kaumeyer,1936,1976,1914,,USA,,3442
Burt,Lancaster, lead,1946,[4.378][4.46,173][9.162],1913,,3444
Elizabeth,Sullivan,1928,1976,1902,1986,Great Britain,,3446
David,Landau,1931,1934,1878,1935,USA,,3448
Martin,Landau,1959,1994,1933,1998,USA,,3449
Elizabeth,Kuhnelt,1929,1943,1904,1948,Italy,,3451
Maria,Landi,1957,1965,1937,,Italy,,3452
Frances,Ridste,1937,1948,1919,1948,USA,,3453
Cullen,Landis,1917,1924,1896,1975,USA,,3454
Jessie Royce,Medbury,1955,1959,1904,1972,USA,,3455
Michael,Orowitz,1957,1974,1937,1991,USA,,3457
Harry,Albershart,1932,1964,1901,1973,USA,,3460
Charles,Lang,1932,1956,,,USA,,3461
Diane,Lane,1979,1993,1965,,,,3462
Lola,Mulligan,1929,1940,1909,1981,USA,,3464
Henry George,Lupino, dapper,1922,,1892,1959,,3465
Priscilla,Mulligan,1938,1948,1917,,USA,,3468
Rosemary,Mulligan,1938,1945,1913,1974,USA,,3469
Richard,Lang,1978,,,,USA,,3470
,Lane,1956,,,,USA,,3471
Tom,Lenesky,1997,,,,USA,,3472
Matheson,Lang,1921,1936,1879,1948,Great Britain,,3473
Robert,Lang,1973,1979,1934,,Great Britain,,3475
Glenn,Langan,1944,1957,1917,,USA,,3476
Harry,Langdon,1928,1944,1884,1944,USA,,3477
Michael,Landon,1976,,,1991,,,3478
Sue Ane,Langdon, comedienne,1961,,1940,,,3479
Hope,Lange,1956,1979,1931,,USA,,3480
Jessica,Lange,1976,1982,1949,,USA,,3481
Frank,Langella,1970,1981,1940,,USA,,3482
Frances,Langford,1935,1954,1914,,USA,,3483
Emilie Charlotte,LeBreton,1913,1913,1853,1929,USA,,3484
Angela,Lansbury,1944,1983,1925,,Great Britain,,3485
Joyce,Wassmansdoff,1948,1971,1928,1972,USA,,3486
Robert H.,Broom, virile lead,1959,,1929,,,3487
Alfredo,Cocozza,1949,1958,1921,1959,USA,,3488
Laura,LaPlante,1921,1957,1904,,USA,,3490
Jane,Lapotaire,1969,1975,1941,,USA-Fr,,3491
Roderick,LaRocque de la Rour,1917,1941,1896,1969,USA,,3492
Keith,Larsen,1952,1960,1925,,USA,,3495
Gaspare,Biondolillo, gangster,1934,,1927,,,3497
Louise,Lasser,1971,1980,1939,,USA,,3498
Pal,,1943,,,,USA,,3500
Louise,Latham,1964,1978,,,USA,,3501
Frank,Kline,1944,1976,,,USA,,3502
,Latzen,1988,,,,,,3505
Chester,Lauck,1940,1942,1902,1980,USA,,3506
Tom,Laughlin,1967,1975,1938,,USA,,3507
Cynthia,Lauper,,,1953,,USA,,3509
Arthur Stanley,Jefferson,1915,1974,1890,1965,Great Britain,,3511
Stan and Oliver,Laurel and Hardy,1915,1952,,,Great Britain,,3512
Rosetta,Jacobs,1950,1978,1932,,USA,,3514
Ed,Lauter,1973,1983,1940,,USA,,3515
Harry,Lauter,1948,1968,1920,,USA,,3516
Daliah,Lavi,1963,1972,1940,,Israel,,3517
John Phillip,Law,1966,1981,1937,,USA,,3518
Peter,Lawford,1931,1975,1923,,Great Britain,,3519
Josephine Lawrence,Goddard,1951,1962,1930,,USA,,3520
Barbara,Lawrence,1946,1957,1928,,USA,,3522
Delphi,Lawrence,1954,1967,1927,,Great Britain,,3524
Florence,Lawrence, silent screen,1909,,1886,1938,,3525
Alexandra Dagmar,Lawrence-Klasen,1929,1950,1898,1952,Great Britain,,3526
Max,Goldsmith,1933,1976,1910,,USA,,3527
Leigh,Lawson,1974,1978,1944,,Great Britain,,3529
Wilfrid,Worsnop,1936,1966,1900,1966,Great Britain,,3530
Frank,Lawton,1928,1957,1904,1969,Great Britain,,3531
George,Lazenby,1969,1978,1939,,Australia,,3532
Cloris,Leachman,1954,1981,1926,1998,USA,,3535
Michael,Learned,1972,1981,1939,,USA,,3537
Jean-Pierre,Leaud,1959,1979,1944,,France,,3538
Kelly,LeBrock,1984,,,,USA,,3540
Francis,Lederer,1928,1959,1906,,Czechoslovakia,,3541
Joanna,Winnifrith,1932,1967,1914,,Great Britain,,3543
Berlinda,Lee,1954,1961,1935,1961,Great Britain,,3544
Bill,Lee,1987,1990,1928,,USA,,3545
Bernard,Lee, sergeant,1935,,1908,1981,,3546
Brandon,Lee,1991,,1964,1992,USA,,3547
Bruce,Lee,1969,1979,1940,1973,USA,,3548
Lionel,Canegata,1943,1952,1907,1952,USA,,3549
Christopher,Lee,1947,1983,1922,,Great Britain,,3552
Cinque,Lee,1989,,,,USA,,3553
Davey,Lee,1928,1930,1925,,USA,,3555
Wilma,Wyatt,1924,1935,1911,1952,USA,,3556
Dorothy,Lee,1929,1939,1911,,USA,,3557
Louise,Hovick,1937,1966,1913,1970,USA,,3558
Joie,Lee,1987,1990,,,USA,,3559
Michele,Dusiak,1967,1980,1942,,USA,,3561
Spike,Lee,1987,1990,,,USA,,3564
Richard,McClelland,1955,1966,1922,,Great Britain,,3565
Antoinette,Lees,1936,1939,1914,,USA,,3566
Thelma,Leeds,1936,193,1914,,USA,,3567
le Gallienne,Eva,1959,,,1991,,,3569
Fritz,Leiber,1935,1948,1883,1949,USA,,3571
Ron,Leibman,1972,1981,1937,,USA,,3572
Jeanette,Morrison,1960,,1927,,USA,,3574
Jennifer,Morrow,1982,1990,1961,,USA,,3575
Vivien,Hartley,1934,1965,1913,1967,Great Britain,,3576
Barbara,Leigh-Hunt,1953,1972,1935,,Great Britain,,3577
Margaret,Leighton,1948,1975,1922,1976,Great Britain,,3578
Frederick,Leister,1930,1963,1885,1970,Great Britain,,3580
Donovan,Leitch,1993,,,,,,3581
Virginia,Leith,1954,1977,1932,,USA,,3582
Paul,Le Mat,1974,1983,1952,,USA,,3583
Harvey,Lembeck,1951,1977,1925,1982,USA,,3584
Jack,Lemmon,1974,,,,USA,,3586
Rula,Lenska,1973,1976,,,Great Britain,,3590
Caroline,Blamauer,1931,1977,1899,1981,Austria,,3592
Kay,Lenz,1973,1979,1953,,USA,,3593
Rick,Lenz,1970,1976,1939,,USA,,3594
Valerie,Leon,1967,1978,,,Great Britain,,3595
Murray,Leonard,1944,1955,1898,1970,USA,,3596
Sheldon,Bershad,1939,1978,1907,,USA,,3597
Tea,Leoni,1998,,,,,,3598
Michael,Lerner,1970,1983,,,USA,,3599
Madeleine,Leroux,1919,,,,France,,3600
Joan,Brodell, pretty lead dancer,1936,,1925,,,3601
Bruce,Lister,1934,1954,1912,,South Africa,,3603
Mark,Lester,1964,1977,1958,,Great Britain,,3605
Al,Lettieri,1968,1975,1927,1975,USA,,3606
Oscar,Levant, neurotic,1929,,1906,1972,,3607
Sam,Levene,1936,1979,1905,1980,USA,,3608
Diana,Lewis,1934,1943,1915,,USA,,3610
Fiona,Lewis,1967,1975,1946,,Great Britain,,3611
Joseph,Lewis,1949,1983,1926,,USA,,3614
Ronald,Lewis,1955,1974,1928,1982,Great Britain,,3617
Sheldon,Lewis,1915,1936,1868,1958,USA,,3618
Edward Gerald,Little,1937,1958,1897,,Great Britain,,3619
John,Leyton,1963,1966,1939,,Great Britain,,3621
Albert,Lieven,1937,1965,1906,1971,Germany,,3630
Constance Sylvia,Munston, mischievous,1926,,1898,1989,,3632
Otto Elmo,Linkenhelter,1914,1919,1889,1952,USA,,3633
Gunnel,Lindblom,1956,1971,1931,,Sweden,,3634
Eric,Linden,1932,1939,1909,,USA,,3635
Harold,Lipshitz,,,1932,,USA,,3636
Jennie,Linden,1963,1977,1939,,Great Britain,,3637
Cec,Linder,1959,1974,1921,,Canada,,3638
Gabriel,Leuvielle,1907,1925,1883,1925,France,,3639
Viveca,Lindfors,1947,1982,1920,,Sweden,,3640
Audra,Lindley,1972,1982,,,USA,,3641
Olga,Lindo,1932,1959,1898,1968,Great Britain,,3642
Margaret,Kies,1932,1963,1910,1981,USA,,3643
Virna,Pieralisi,1963,1978,1937,,Italy,,3648
Francis,Lister,1924,1951,1899,1951,Great Britain,,3649
Moira,Lister,1944,1967,1923,,South Africa,,3650
John,Litel,1929,1965,1895,1972,USA,,3651
Cleavon,Little,1968,1972,1939,1992,USA,,3654
Lucien,Littlefield,1922,1956,1895,1960,USA,,3655
Jack,Livesey,1933,1951,1901,1961,Great Britain,,3656
