Ref_name,codes,Did,years,last_n,first_n,dob,dod,bkgd,notes,
D.MacDonald,D,DMD,1927-1961,MacDonald,David,1904,1961,Great Britain,,
R.MacDonald,D,RMc,1992,MacDonald,Rodney,,,,,
Ross~MacDonald,W,,,Millar,Kenneth,,,USA,Ty(Detective writer) Mt(Margaret Millar),
MacDougall,D,RMD,1960,MacDougall,Ranald,,,,,
MacFadden,D,HMF,1930-1942,MacFadden,Hamilton,1901,,USA,,
MacGowan,P,,MacGowan,Kenneth M.~,1888,1963,USA,,St(Fox) Ww(Hitchcock),
Machaty,WD,GMy,1926-1945,Machaty,Gustav,1898,1963,Czechoslovakia,,
Mack,D,RMk,1933,Mack,Russell,,,,,
Mackay,D,WMk,1909,Mackay,Windsor,,,,Er(sp),
Mackendrick,WDA,SM,1949,Mackendrick,Alexander (Sandy),1912,,USA,,
Mackenzie,D,IMz,1980,Mackenzie,John,,,,,
MacKinnon,D,GMK,1992-1999,MacKinnon,Gillies,,,Ireland,,
MacLaine,D,SML,1998,MacLaine,Shirley,,,,,
MacLean,D,AMc,1989,McLean,Alison,,,New Zealand,Gd(F),
Madden,D,IMd,1993-1994,Madden,John,,,,,
Maddin,D,GuM,1985-1990,Maddin,Guy,,,Canada,,
Ben~Maddow,BWP,,1950,Maddow,Ben,1909,1992,USA,,
Magwood,WD,PMa,1971,Magwood,Paul,,,USA,,
Maggenti,WD,MgM,1997,Maggenti,Maggie,,19yy,USA,,
Maggi,D,LMi,1908-1914,Maggi,Luigi,,,Italy,,
Mailer,BD,NoM,1987,Mailer,Norman,,,USA,Mainly(B),
Maisch,D,xMa,1938,Maisch,gn,,,Germany,Er(Ct),
Mahlin,D,CrM,1997,Mahlin,Charlie,,,,Er(sp name) Er() Ch(W. Mahlin),
Makavejev,D,DuM,1981-1985,Makavejev,Dusan,,,,,
Makk,D,KaK,1982,Makk,Karoly,,,Hungary,,
Makmalbaf,D,SMf,1999,Makmalbaf,Samira,,19yy,Iran,Ch<m.makmalbaf) </m.makmalbaf)
Makmalbaf,D,MMf,1996,Makmalbaf,Mohsen,,19yy,Iran,,
Maldonado,D,JMd,1989,Maldonado,Jose,,,Chilean,,
Malick,DPW,TMa,1973-1999,Malick,Terence,,,,,
Malle,D,LMa,1956-1990,Malle,Louis,1932,,France,"Ty(Docu, new wave) Ww(Robert Bresson) Mt(Candice Bergen) Aw(AA general 1991)",
Malmouth,D,BMa,1981,Malmouth,Bruce,,,USA,,
Malmros,D,NlM,1992,Malmros,Nils,,,Denmark,,
A.Malraux,D,AMx,1937,Malraux,Andre,,,France,,
Mamet,WD,DMa,1987-1988,Mamet,David,,,USA,,
Mehboob,D,xMb,1957,Mehboob,xfn,,,India,,
Mamoulian,PD,RM,,Mamoulian,Rouben,1887,1987,Russia,Inf(Hitchcock),
Manchevski,D,MMa,1995,Manchevski,Milcho,,,,,
Henry~Mancini,M,,1954-1982,Mancini,Henry,1924,1994,USA,Ww(Blake Edwards),
Mancuso,P,,1980,Mancuso,"Frank,jr.",,,USA,,
Mandel,D,RMa,1986,Mandel,Robert,,,USA,,
Mandoki,D,LuM,1990-1993,Mandoki,Luis,,,,,
Mangold,D,JMn,1995-1997,Mangold,James,,1964,,,
Mangolte,CD,BbM,1974-1994,Mangolte,Babette,,,France,,
D.Mankiewicz,WB,,1955-1958,Mankiewicz,Don,1922,,USA,Ch(H.Mankiewicz),
H.Mankiewicz,W,,1926-1952,Mankiewicz,Herman J.,1897,1953,USA,Si(Mankiewicz),
J.L.Mankiewicz,WDP,JLM,1946-1972,Mankiewicz,Joseph L.,1909,,USA,NtW(1929-1970),
T.Mankiewicz,W,,1972-1977,Mankiewicz,Tom,1942,,USA,Ch(Mankiewicz),
Abbey~Mann,W,,1961-1980,Mann,Abbey,1927,,USA,,
Ant.Mann,D,AnM,1942-1968,Bundesmann,Emil,1906,1967,USA,Ty(thoughtful Actn),
Dan.Mann,D,DaM,1952-1981,Mann,Daniel,1912,1991,USA,,
Del.Man,D,DeM,1955-1981,Mann,Delbert,1920,,USA,,
M.Mann,WDP,MM,1979-1992,Mann,Michael,,,USA,,
H.Mann,B,,1905,Mann,Heinrich,1871,1950,Germany,Si(Thomas Mann),
N.Mann,V,,1930-1956,Mann,Ned,1893,1967,USA,Ww(Alexander Korda),
Ron.Mann,D,RoM,1981,Mann,Ron,1958,,Canada,Ty(Documentaries),
T.Mann,B,,,Mann,Thomas,1875,1955,Germany,Si(Heinrich Mann),
March,D,AlM,1965,March,Alex,,,USA,Ww(Hitchcock),
Margheriti,D,AMg,1962-1964,Margheriti,Antonio,,,,,
Margolin,D,SMa,1979,Margolin,Stuart,,,USA,,
Mari,AD,FbM,1917,Mari,Febo,,,Italy,,
E.Marin,D,ELM,1932-1951,Marin,Edwin L.,1901,1951,USA,,
Eu.Marin,D,EuM,1972,Marin,Eugenio,,,USA,,
Marino,D,GGM,1993,Marino,Gustavo Graef,,,,,
Marischka,D,EMr,1955,Marischka,Ernst,,,Austria,,
Marker,D,CMk,1952-1977,Bouche-Villeneuve,Christian,1921,,France,,
Marketaki,D,TMk,1984,Marketaki,Tonia,,,Greece,,
D.Markey,D,DMk,1991,Markey,Dave,,,USA,,
G.Markey,WP,,1929-1947,Markey,Gene,1895-1980,,USA,,
F.Markle,D,FlM,1949-1963,Markle,Fletcher,1921,,Canada,,
P.Markle,D,PeM,1984-1989,Markle,Peter,,,USA,,
Markovic,D,GoM,1993,Markovic,Goran,,,Yugoslavia,,
Markowitz,D,RMw,1983-1998,Markowitz,Robert,1,,,"Er(Marowitz[9], Markovits)",
Pev~Marley,C,,1935-1939,Marley,J. Peverell,1901,,USA,Mt(Lina Basquette),
Marquand,DA,CMq,1981,Marquand,Christian,,,,Er(),
Marquand,D,RMq,1981-1985,Marquand,Richard,,,USA,,
F.Marshall,PD,FrM,1990-1995,Marshall,Frank,,,,,
Geo.Marshall,AD,GM,1917-1969,Marshall,George,1891,1975,USA,,
Gey.Marshall,D,GyM,1982-1996,Marshall,Gerry,,,,,
P.Marshall,D,PnM,1990,Marshall,Penny,,,,Gd(F),
S.Marshall,D,ScM,1997,Marshall,Scott,,,,Ch(Gey.Marshall),
Mart,D,dPlM,1966,Mart,Paul,,,USA,,
Martineau,D,JqM,1999td> Martineau,Jaques,,,France,,
E.Martin,D,EgM,1972,Martin,Eugenio,,,Spain,Er(Or),
M.Martin,D,MiM,1998,Martin,Michael,,,,,
P.Martin,WD,PaM,1934,Martin,Paul,,,,,
Martinson,D,LHM,1962-1970,Martinson,Leslie H.,,,USA,,
Marton,D,AMa,1954-1966,Marton,Andrew,,,,,
Pierre~Marton,W,,1963-1978,Stone,Peter,1930,,USA,,
A.Marvin,CD,AMv,1900,Marvin,Arthur,,,USA,,
E.Marvin,D,EMv,1936,Marvin,Edward L.,,,USA,,
Mason,D,HeM,1936-1945,Mason,Herbert,1891,1960,Great Britain,,
Masters,D,QMa,1981,Masters,Quentin,,,USA,,
Masterson,D,PtM,1986,Masterson,Peter,,,USA,,
Mastroianni,D,AmM,1989,Mastroianni,Armand,,,,Er(name),
Masumura,D,YMa,1957-1965,Masumura,Yasuzo,,,Japan,,
Matalon,WPD,EMt,1977,Matalon,Eddie,,,Canada,,
Mate,CD,RdM,1948-1949,Mate,Rudolf,,,,C(Laszlo),
Mattinsson,DP,BMs,1983,Mattinsson,Burney,,,USA,,
Mattsson,DW,AMs,1944-1978,Mattsson,Arne,1919,,Sweden,Ww(Per Lindberg),
Maurer,PDA,NMa,1963,Maurer,Norman,,,,,
J.Maxwell,P,,1928,Maxwell,John,1875,1940,Great Britain,Or(Scots) St(Wardour) Inf(Hitchcock),
P.Maxwell,D,PMw,1980,Maxwell,Peter,,,USA,,
R.Maxwell,WD,RFM,1980-1993,Maxwell,Ronald F.,,,USA,,
E.May,D,EMa,1970-1987,May,Elaine,,,Great Britain,,
J.May,D,JMa,1915-1944,Mandel,Joe (Joseph),1880,1954,Germany,,
Mayakowski,D,VMa,1921,Mayakowski,Vladimir,,,Russia,Ww(A.Rodchenko),
Meyers,WD,NMe,1998,Meyers,Nancy,,,USA,Ge(F),
Mayer,P,,,Meyer,Louis B.,1885,1957,USA,St(MGM) Pa(Irene Mayer) Er(1974),
Mayfield,D,LMf,1997,Mayfield,Les,,,,,
Maylam,D,TMy,1978,Maylam,Tony,,,USA,,
Mayo,DP,AM,1926-1957,Mayo,Archie,1891,1968,USA,,
Maysles,PD,id,1957-1998,Maysles,Albert,1926,1998x,USA,"Ty(Docu) Fd(Maysles Films, Inc, 1962)",
D.Maysles,P,id,1957,Maysles,Albert,1932,1987,USA,Ty(Docu) WW(Albert Maysles),
Mazursky,ADWP,PM,1970-1989,Mazursky,Paul,1938,,USA,,
Donald~McAlpine,C,,1979-1993,McAlpine,Donald,,,USA,,
McBride,D,JMB,1968-1993,McBride,James,1941,,USA,,
McCandless,D,PMC,1990,McCandless,Peter,1940+,,USA,"Nt(lives in SF, CA)",
McCarey,WDP,LMC,1929-1962,McCarey,Leo,1898,1969,USA,,
McCutcheon,CD,WMc,1903,McCutcheon,Wallace,,,USA,,
F.McDonald,D,FMD,1936-1946,McDonald,Frank,,,USA,,
H.McDonald,D,HMD,1996,McDonald,Hettie,,,Great Britain,Ge(F) Er{MacDonald),
McEveety,DA,VME,1970-1992,McEveety,Vincent,,,USA,St(Disney),
McGann,D,WMG,1939,McGann,William,,,,,
McGuire,WDA,DMG,1956-1957,McGuire,Don,1919,,USA,Also(A),
McGrath,D,JMG,1968-1980,McGrath,Joseph,,,USA,,
McHenry,PD,DMH,1991-1994,McHenry,Doug,,,,,
McLaglen,D,AVL,1956-1982,McLaglen,Andrew V.,1925,,USA,Ch(Victor McLaglen) Ty(West),
McLaren,D,NLr,1953,McLaren,Norman,,,,,
McLeod,D,NML,1931-1959,McLeod,Norman Z.,1898,1964,USA,,
L.McMurty,B,,1963-1993,McMurty,Larry,,,USA,Nt(Stanford),,
McNaughton,WD,IMN,1990-1993,McNaughton,John,,,USA,,
Scott~McPherson,WB,id,1997,McPherson,Scott,,1996,,,
McRae,D,HMR,1928,McRae,Henry,,,,,
McTiernan,D,IMT,1988-1993,McTiernan,John,,,USA,,
Mead,WD,NkM,1993,Meade,Nick,,,,,
Medak,D,PMe,1972-1994,Medak,Peter,,,Hungary,,
Medem,D,JMm,1994,Medem,Julio,,,,,
Medford,D,DM,1955-1971,Medford,Don,,,USA,"Ww(Hitchcock, TV)",
Megahey,D,LMg,1994,Megahey,Leslie,,,,,
Mehrjui,D,DMj,1999,Mehrjui,Dariush,,19yy,Iranian,,
Mehta,D,DpM,1994-1996,Mehta,Deepa,,,India,,
Meins,D,GMe,1934,Meins,Gus,,,USA,,
Melford,D,GMf,1910-1923,Melford,George,,,USA,St(Paramount) Ww(DeMille),
Melies,D,GMs,1896-1912,Melies,Georges,1861,1938,France,,
Melniker,PD,BeM,1993,Melniker,Benjamin,,,,,
Melville,DWA,JPM,1947-1972,Grumbach,JeanPierre,1917,1973,France,Nt(took name after reading Melville: Moby Dick),
Mendes,D,LoM,1927-1946,Mendes,Lothar,1894,1974,Hungary,,
Mendelux,D,GMx,1980-1986,Mendelux,George,,,,,
Mendez,D,FMe,1957,Mendez,Fernando,,,Mexico,,
Merendino,D,JMr,1998,Merendino,James,,19yy,,,
Menendez,D,RaM,1989,Menendez,Ramon,,,USA,,
Menges,CD,CMe,1991-1992,Menges,Chris,,,,,
Menkes,D,NMk,1990,Menkes,Nina,,,,,
Menshov,D,VlM,1980,Menshov,Vladimir,,,Russia,,
Mentasti,D,OrM,1911,Mentasti,Oreste,,,Italy,,
Mentges,D,JMe,1990,Mentges,Jeff,,,USA,,
Menzel,D,JM,1966,Menzel,Jivri,1938,,Czechoslovakia,
Menzies,VD,WCM,1931-1954,Menzies,William Cameron,1896,1957,USA,"Ww(Hitchcock, V)",
Mercanton,D,LMe,1912,Mercanton,Louis,,,France,,
Merchant,WPD,IsM,1994,Merchant,Ismael,,,India,"Ww(Ivory, Jhabvala)",
Merendino,D,JMr,1998,Merendino,James,,19yy,,,
Merlet,WD,AMt,1995-1997,Merlet,Agn\`es,,,France,Gd(F),
Merzbach,D,xMe,1935,Merzbach,gn,,,,,
Meshekoff,D,MtM,1993,Meshekoff,Matthew,,,,,
Meszaros,D,MMz,1988,Meszaros,Marta,,,Hungary,,
Metcalfe,WD,TMe,1996,Metcalfe,Tim,,,,,
A.Metzger,D,AMz,1990,Metzger,Alan,,,USA,Ty(TV),
R.Metzger,D,RMe,1961-1978,Metzger,Radley,1930,,USA,,
A.Meyer,D,AMe,1973,Meyer,Andrew,,,USA,,
N.Meyer,BWD,NiM,1979-1985,Meyer,Nicholas,1945,,USA,,
Russ~Meyer,D,RuM,1959-1998,Meyer,Russ,1923,,USA,Ty(Porn) Note(super boobs),
Myerson,D,AMy,1973,Myerson,Alan,,,USA,,
Micheaux,D,OsM,1931,Micheaux,Oscar,,,USA,Ty(Black race),
Mikhalkov,DW,NMv,1987,Mikhalkov,Nikita,[6],,Russia,,
Milchan,P,,1990,Milchan,Arnon,19,,Israel,,
Miles,D,Wmi,1980,Miles,William,,,USA,Ty(Docu),
Milestone,D,LM,1925-1962,Milstein,Levis,1895,1980,USA,"Ww(Hitchcock, TV)",
Mignatti,WD,VMi,1998,Mignatti,Victor,,,,,
Milius,WD,IMi,1973-1982,Milius,John,1945,,USA,,
Milland,AD,RMl,1955,Milland,Ray,1905,,Great Britain,InB(Hitchcock),
G.Millar,D,GaM,1986,Millar,Gavin,,,USA,,
St.Millar,PD,StM,1972-1975,Millar,Stuart,1929,,USA,Nt(Stanford '49),
C.Miller,D,ClM,1976-1993,Miller,Claude,1942,,France,,
D.Miller,ED,DMi,1941-1976,Miller,David,1909,,USA,,
Don~Miller,P,,1989-1993,Miller,Don,1909,,USA,Si(Joaquin Miller),
Geo.Miller,D,GeM,1979-1992,Miller,George,1945,,Australia,Nt(ex-physician),
Js.Miller,AWD,JMl,1982,Miller,Jason,1939,,USA,,
Jt.Miller,D,,,Miller,Jonathan,[6],,USA,,
M.Miller,D,MMi,1976-1982,Miller,Michael,,,USA,Ww(Corman),
R.E.Miller,D,REM,1966-1980,Miller,Robert Ellis,,,USA,,
R.Miller,D,RlM,1994,Miller,Randall,,,USA,,
Milligan,WD,AyM,1970,Milligan,Andy,1929,1991,USA,Ww(William Mishin),
Milonaka,D,IlM,1988,Milonaka,Ilia,[23],,,Ty(Porn) Er(dow),
Milton,D,RMi,1932,Milton,Robert,,,,Ww(Selznick),
Minghella,WD,AMi,1991-1993,Minghella,Anton,,,,,
Minnelli,D,VM,1943-1976,Minnelli,Vincent,1910,1991,USA,Mt(Judy Garland) Pt(Liza Minnelli) St(MGM),
Miner,DP,SMi,1981-1990,Miner,Steve,,,,,
Mishima,BA,YMi,1968,Mishima,Yukio,,1970,Japan,"Nt(nationalist, comitted hara-kiri)",
C.Mitchell,D,CMt,1923,Mitchell,Claude,,,,,
R.Mitchell,D,RMt,1999,Mitchell,Roger,,19yy,,,
Mitchum,APMW,,1958,Mitchum,Robert,1917,,USA,,
Mitz,D,MMz,1992,Mitz,Michael,,,,,
Mizoguchi,DA,KMz,1923-1956,Mizoguchi,Kenji,1898,1956,Japan,Inb(Kurosawa),
Mobray,D,MaM,1984-1989,Mobray,Malcolm,,,Great Britain,,
Model,DP,BMo,1991,Model,Ben,,,Puerto Rico,,
Molinaro,D,EMo,1957-1996,Molinaro,Edouard,1928,,France,,
Molander,D,GvM,1934-1938,Molander,Gustav,,,Denmark,Nt(discovered Ingrid Bergman),
Mones,D,PlM,1991,Mones,Paul,,,,,
Monger,WD,ChM,1990,Monger,Christopher,,,Great Britain,,
Monicello,D,MMo,1981,Monicello,Mario,,,,,
Montagu,D,IvM,1928-1936,Montagu,Ivor,1904,1964,Great Britain,Ww(Hitchcock),
Montell,D,JuM,1993,Montell,Judy,,,USA,Ty(Docu),
Montero,D,RMr,1976,Mentero,Roberto,,,Italy,,
Montgomery,AD,RMo,1946-1960,Montgomery,Henry,1904,1981,Great Britain,"Ty(noir) Also(A, 1929-1950)",
Moon,D,IMo,1946,Moon,Irwin,,,,Nt(religious zealot),
M.Moore,DA,MMr,1990,Moore,Michael,,USA,,Ty(Doc),
R.Moore,DA,RbM,1976-1979,Moore,Robert,1927,,USA,,
Moorhouse,WD,JoM,1992-1997,Moorhouse,Jocelyn,,,Australia,Ge(F),
Morahan,D,AMr,1995,Morrahan,Andy,,,,,
Moreton,D,DMo,1999,Moreton,Dvid,,19yy,,,
Dname,D,Did,1999,fname,xn,,19yy,,,
H.Morgan,D,HaM,1964,Morgan,Harry,,,USA,Ww(Hitchcock; TV),
W.Morgan,D,WlM,1941,Morgan,William,,,USA,,
Morin,D,RtM,1992,Morin,Robert,,,France,,
Morita,D,YoM,1980-1984,Morita,Yoshimitsu,,,Japan,,
Moritani,D,ShM,1973,Moritani,Shiro,,,Japan,,
E.Morris,DW,ErM,1978-1997,Morris,Errol,1947,,USA,Ty(Docu; weird),
H.Morris,D,HMo,1968,Morris,Howard,,,USA,,
Morrissey,DWC,PMo,1961-1978,Morrissey,Paul,1939,,USA,Ww(Andy Warhol) TY(Underground),
Moretti,D,NnM,1994,Moretti,Nanni,,,Italy,,
Morrow,AD,ViM,1961,Morrow,Vic,1932,1982,USA,,
H.Morse,D,HwM,1972,Morse,Hollingsworth,,,,,
T.Morse,D,TMo,1939-1965,Morse,Terry,1906,,USA,,
Morton,D,RkM,1988-1993,Morton,Rocky,,,USA,,
Moses,D,BnM,1994,Moses,Ben,,,,,
Mostow,D,JMw,1997,Mostow,Jonathan,,,,,
Moxey,D,IMx,1960,Moxey,John,,,,,
Mottola,D,GrM,1997,Mottola,Greg,,,,,
Moyle,D,AMo,1990,Moyle,Alan,,,,,
Mugge,DP,RMg,1992-1994,Mugge,Robert,,,,TY(Docu),
Mulcahy,D,RhM,1984-1994,Mulcahy,Russell,,,USA,Ty(Highlander films),
Muller,D,RyM,1993,"M\""uller",Ray,,,,,
Mulligan,DP,RMu,1957-1983,Mulligan,Robert,1925,,,,
Munk,D,AMk,1963,Munk,Andrzej,,1963,Poland,,
Murakami,D,JTM,1980,Murakami,Jimmy T.,,,Japan,,
F.W.Murnau,D,FM,1919-1931,Plumpe,Friedrich Wilhelm,1888,1931,Germany,Inf(Hitchcock),
D.Murphy,D,DMu,1922,Murphy,Dudley,,,USA,,
E.Murphy,ADW,EMu,1989,Murphy,Eddie,,,USA,,
G.Murphy,D,GMu,1980-1996,Murphy,Geoff,1949,,New Zealand,,
R.Murphy,DW,RMp,1941-1955,Murphy,Ralph,1895,1967,USA,,
Rich.Murphy,WD,RMr,1960,Murphy,Richard,1912,,USA,Nt(D only one film),
Musker,D,IMu,1992,Musker,John,,,USA,St(Disney),
Musser,D,CMu,1982,Musser,Charles,,,,,
Musso,WDM,JMi,1937,Musso,Jeff,,,France,Nt(only three films),
Mutrux,D,FMx,1978,Mutrux,Floyd,,,USA,,
Naderi,D,AiN,1984,Naderi,Amir,,19yy,Iran,,
Nair,D,MNa,1989-1997,Nair,Mira,,,India,Ge(F),
Nakahara,D,SNa,1991,Nakahara,Shun,,,Japan,,
Nakajima,WD,TNa,1993,Nakajima,Takeo,,,Japan,,
Napier,D,xNa,1992,Napier,gn,,,,,
Napoleon,WD,AN,1958,Napoleon,Art,,,USA,,
Naruse,D,MiN,,Naruse,Mikio,,,Japan,,
Narizzano,D,SNz,1966,Narizzano,Silivo,,,,,
Naud,DP,WTN,1965-1966,Naud,William T.,,,,,
Neame,CWD,RoN,1947-1971,Neame,Ronald,1911,,Great Britain,,
Nava,WD,GrN,1997,Nava,Gregory,,,,,
Neckering,WD,AmN,1990,Neckering,Amy,,,USA,Gd(F),
H.Needham,D,HNe,1977,Needham,Hal,,,USA,,
Negrin,D,ANe,1992,Negrin,Alberto,,,,,
Negulesco,D,JN,1944-1955,Negulesco,Jean,1900,,Romania,,
Neilan,DA,MaN,1916-1937,Neilan,Marshall,1891,1958,USA,,
J.Neill,D,,1915,Neill,James,,,,Ww(DeMille),
R.W.Neill,D,RWN,1917-1946,deGostric,Roy William (Roland),1890,1946,Ireland,Ty(Sherlock Holmes),
Neilson,D,JNs,1956-1963,Neilson,James,,,USA,Ww(Hitchcock),
Nelson,WD,TBN,1997,Nelson,Tim Blake,,,USA,,
G.Nelson,D,GNs,1980,Nelson,Gary,,,USA,,
Gn.Nelson,AD,GnN,1961,Nelson,Gene,,,USA,,
J.Nelson,D,JkN,1927,Nelson,Jack,,,USA,,
R.Nelson,D,RNe,1962-1976,Nelson,Ralph,1962,1987,USA,,
Nemec,D,JNe,1966-1989,Nemec,Jan,19bb,,Czechoslovakia,Mt(Marta Kubishova; singer),
K.Neumann,DPW,KuN,1932-1958,Neumann,Kurt,1908,1958,Greece,,
S.Neumann,D,StN,1991,Neumann,Stan,,,,,
Newell,D,MNe,1980-1994,Newell,Mike,1943,,Great Britain,,
Newfield,D,SNe,1944,Newfield,Sam,,,,,
Newland,D,INw,1959-1970,Newland,John,,,USA,"Ww(Hitchcock, TV) Nt(Early TV)",
A.Newman,M,,1937-1955,Newman,Alfred,,,USA,,
J.Newman,DP,JNm,1931-1963,Newman,Joseph M.,1909,,USA,"Ww(Hitchcock, TV)",
P.Newman,ADPW,PNe,1968-1987,Newman,Paul,,,USA,,
Newmeyer,D,FNm,1922,Newmeyer,Fred,,,USA,Ww(Sam~Taylor),
Nga,AD,TTN,1993,Nga,Tiana Thi Thanh,,,Vietnam,
Ngabo,D,LNg,1992,Ngabo,L'eonce,,,,,
Niblo,DA,FrN,1918-1941,Nobile,Frederico (Fred),1874,1948,USA,Ty(silent),
Niccol,D,ANi,1997,Niccol,Andrew,,,,,
Nichetti,WAD,MzN,1987-1993,Nichetti,Maurizio,,,Italy,,
Nickman,PECD,JnN,1990,Nickman,Jan C.,,,,,
Nicholls,ED,,GNj,1934,Nicholls~jr,George,,,,,
C.Nichols,D,CAN,1972,Nichols,Charles A.,,,,,
D.Nichols,WD,DuN,1946-1947,Nichols,Dudley,1895,1960,USA,,
M.Nichols,D,MN,1966-1997,Peschkowsky,Michael Igor,1931,,Germany,,
A.Nicholson,D,ArN,1981,Nicholson,Arch,,,USA,,
J.Nicholson,AWD,JNi,1977-1990,Nicholson,Jack,,,USA,,
Nicolella,D,INi,1997,Nicolella,John,,,,,
Lennie~Niehaus,M,,1985-1995,Niehaus,Lennie,,,,,
Nigh,D,WlN,1938,Nigh,William,,,,,
Nilsson,D,RNi,1985,Nilsson,Rob,,,USA,,
Nimoy,AD,LeN,1984-1988,Nimoy,Leonard,1931,,USA,,
NixonBrowne,D,(JNB),,Nixon-Browne,Jack,,,USA,Ty(porn),
Nolan,WD,CNo,1999,Nolan,Christopher,,,,,
Ch.Noonan,D,ChN,1995,Noonan,Chris,,,Australia,,
Ty.Noonan,APWD,TyN,1964,Noon,Thomas (Tommy),1921,1968,USA,,
T.Noonan,AD,ToN,1994,Noonan,Tom,,,USA,,
Norman,D,LNm,1954,Norman,Leslie,,,Great Britain,,
Norris,D,ANo,1993,Norris,Aaron,,,,,
M.Norman,(D),MNm,1915,Norman,Mabel,,,USA,,
Norrington,D,SNo,1998,Norrington,Stephen,,,,,
Norton,D,BWN,1979,Norton,B.W.L.,"[1,6]",,,,
N.Nosseck,D,MNo,1945,Nosseck,Max,,,USA,,
N.Nosseck,DP,NNo,1937-1991,Nosseck,Noel,,,USA,Er(1937 Max /1975),
Nossiter,D,JNo,1997,Nossiter,Jonathan,,,,,
Nougmanov,D,RNo,1988,Nougmanov,Rachid,,,Russia (Khazakstan),,
Novaro,D,MNv,1992,Novaro,Maria,,,Mexico,,
Noyce,D,PhN,1989-1997,Noyce,Phillip,,,,,
Nube,D,CDN,1991,Nube,Chris D.,,,,Er(name),
Nuchtern,D,SiN,1983,Nuchtern,Simon,,,USA,,
Nugent,APWD,ElN,1932-1951,Nugent,Elliot,1899,1980,USA,,
Frank~Nugent,W,,1949-1963,Nugent,Frank S.,,,USA,Ww(J.Ford),
Nunez,D,VNu,1987-1997,N\~unez,Victor,,,,,
Nunn,D,TNu,1975-1986,Nunn,Trevor,,,,,
Nutley,D,CNu,1993,Nutley,Colin,,,Great Britain,,
Nuytten,CD,BNu,1989,Nuytten,Bruno,,,France,Lw(Isabelle Adjani),
Nykvist,CD,SvN,"1992,1953",Nykvist,Sven,1922,,Sweden,
Nyby,D,CNy,1952-1971,Nyby,Christian,1919,,USA,,
Obst,PD,LOb,1996,Obst,Lynda,,1999+,USA,"Ww(Guber, David~Geffen)",
OConnelly,D,JOC,1968,O'OConnelly,James,,,,,
OConnor,D,POC,1988-1998,O'Connor,Pat,,,Ireland,,
Odets,D,ClO,1944,Odets,Clifford,,,USA,,
Oedekerk,D,SOe,1990,Oedekerk,Steve,,,,Ty(Comd) Er(),
OHara,D,GeO,1976,OHara,Gerry,,,USA,,
Olcott,D,SiO,1912,Olcott,Sidney,,,,,
Oldman,AD,GOl,1997,Oldman,Gary,,,Great Britain,,
Olin,D,KOl,1994,Olin,Ken,,,,,
Oliansky,WD,JoO,1980,Oliansky,Joel,,,USA,,
Olivier,ADP,LOl,1944-1969,Olivier,Lord Laurence,1907,,Great Britain,Inb(Hitchcock),
Ondricek,C,,1976,Ondricek,Miroslav,,,,,
ONeil,D,RVO,1983,O'Neil,Robert Vincent,,,USA,,
Opetek,D,FOp,1998,Opetek,Ferzan,,,Turkey,,
Max~Ophuls,CD,MOp,1930-1955,"Oppenheimer (Oph\""uls)",Max,1902,1957,Germany,,
M.Ophuls,CD,MOs,1963-1976,"Oph\""uls",Marcel,,,France,Ch(Max~Ophuls) Ty(Docu),
Orona,D,GaO,1990,Orona,Gary,,,,,
ORourke,D,DOR,1991,O'Rourke,Dennis,1948,,Australia,,
Orr,WD,JmO,1995,Orr,James,,,,,
Ortega,GD,KOr,1992-1993,Ortega,Kenny,,,,,
John~Osborne,B,,1959-1985,Osborne,John,1930,1994,Great Britain,Ty(angry),
Oshima,D,NOs,1960-1978,Oshima,Nagisa,,,Japan,InB(Masumura},
G.Oswald,D,GOw,1956-1971,Oswald,Gerd,1916,,Germany,Ch(Richard Oswald),
R.Oswald,D,RiO,1916-1949,Oswald,Richard,1880,1963,Germany,Pa(Gerd Oswald),
OSteen,D,SOS,1976,O'Steen,Sam,,,USA,,
Otomo,D,KOt,1988,Otomo,Katsushiro,,,Japan,,
Ottinger,D,UlO,1977-1989,Ottinger,Ulrike,,,Germany,Gd(F) Ty(shocking),
Ouedraogo,D,IdO,1992,Ouedraogo,Idrissa,,,,,
Oury,AWD,GOu,1960-1980,Tannenbaum,Max Gerard,1919,,France,,
Owen,D,CfO,1967,Owen,Cliff,,,,,
Owenpname,D,dcode,19dd,bn,gn,,,,,
Oxenberg,AD,JOx,1992,Oxenberg,Jan,,,,Gd(F),
Oxilia,AD,NOx,1913,Oxilia,Nino,,,Italy,,
Oz,APD,FOz,1983-1997,Oznowicz,Frank,1944,,Great Britain,,
Ozerov,D,xOz,1969,Ozerov,gn,,,Russia,,
Ozgenturk,WD,AOz,1982,Ozgenturk,Ali,,,Turkey,,
Ozu,D,YOz,1927-1962,Ozu,Yasujiro,1903,1963,Japan,"Inf(Lubitsch, William S. Hart, Ingram, Welles,Ford, Vidor, Chaplin, Kurosawa) St(Shochiku) Nt(54 films)",
Pabst,D,GP,1923-1956,Wilhelm,George,1885,1967,Germany,,
Pachard,D,HPa,1982,Pachard,Henri,,,,Ty(Porn),
Pacino,AD,AlP,1987,Pacino,Al,1939,,USA,Mainly(A),
Padovan,D,APv,1911,Padovan,Adolfo,,,Italy,,
A.Page,D,AnP,1968-1994,Page,Anthony,1935,,Great Britain,,
